_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev20a,ev21a,ev22a,ev23a,ev24a,ev25a,ev26a,ev27a,ev28a,ev29a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,eventstate0,eventstate1,eventstate10,eventstate11,eventstate12,eventstate13,eventstate14,eventstate15,eventstate16,eventstate17,eventstate18,eventstate19,eventstate2,eventstate20,eventstate21,eventstate22,eventstate23,eventstate24,eventstate25,eventstate26,eventstate27,eventstate28,eventstate29,eventstate3,eventstate4,eventstate5,eventstate6,eventstate7,eventstate8,eventstate9,eventtype0,eventtype1,eventtype10,eventtype11,eventtype12,eventtype13,eventtype14,eventtype15,eventtype16,eventtype17,eventtype18,eventtype19,eventtype2,eventtype20,eventtype21,eventtype22,eventtype23,eventtype24,eventtype25,eventtype26,eventtype27,eventtype28,eventtype29,eventtype3,eventtype4,eventtype5,eventtype6,eventtype7,eventtype8,eventtype9,noevents,othertextfield0,othertextfield1,othertextfield10,othertextfield11,othertextfield12,othertextfield13,othertextfield14,othertextfield15,othertextfield16,othertextfield17,othertextfield18,othertextfield19,othertextfield2,othertextfield20,othertextfield21,othertextfield22,othertextfield23,othertextfield24,othertextfield25,othertextfield26,othertextfield27,othertextfield28,othertextfield29,othertextfield3,othertextfield4,othertextfield5,othertextfield6,othertextfield7,othertextfield8,othertextfield9,step_2_for_each_event_you_have_highlighted_select_the_event_state_and_the_event_type,verification,id,sentence
765774026,8/3/2015 17:31:03,1705186266,8/3/2015 17:30:11,false,personaly,0.9721,32506823,GBR,W1,Blairgowrie,5.81.75.122,0-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_2,"Anheuser , the world 's largest brewer and U.S. market leader , has historically been reluctant to engage in price-cutting as a means of boosting sales volume ."
765774026,8/3/2015 17:42:06,1705191885,8/3/2015 17:41:37,false,instagc,0.959,14086483,USA,CT,Groton,67.231.70.236,24,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_2,"Anheuser , the world 's largest brewer and U.S. market leader , has historically been reluctant to engage in price-cutting as a means of boosting sales volume ."
765774026,8/3/2015 18:08:45,1705206130,8/3/2015 18:08:07,false,prodege,0.9649,25257275,CAN,BC,Port Coquitlam,70.68.58.9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_2,"Anheuser , the world 's largest brewer and U.S. market leader , has historically been reluctant to engage in price-cutting as a means of boosting sales volume ."
765774026,8/3/2015 18:14:28,1705208712,8/3/2015 18:13:53,false,elite,0.9654,33284168,CAN,QC,Montréal,142.157.69.23,17-19,,,,,,,,,,,24-26,,,,,,,,,,,,,,,,,,,Is happening,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_2,"Anheuser , the world 's largest brewer and U.S. market leader , has historically been reluctant to engage in price-cutting as a means of boosting sales volume ."
765774026,8/3/2015 18:37:46,1705220590,8/3/2015 18:19:43,false,prodege,0.966,19907188,USA,MI,Grand Ledge,50.36.237.46,12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_2,"Anheuser , the world 's largest brewer and U.S. market leader , has historically been reluctant to engage in price-cutting as a means of boosting sales volume ."
765774027,8/3/2015 18:41:44,1705222719,8/3/2015 18:40:47,false,prodege,0.966,19907188,USA,MI,Grand Ledge,50.36.237.46,2-10,,,,,,,,,,,15-29,,,,,,,,,,,,,,,,,,,Has happened,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 18:42:54,1705223369,8/3/2015 18:42:22,false,prodege,0.9879,31508822,CAN,AB,Calgary,206.75.77.133,2-10,,,,,,,,,,,18-20,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 18:47:56,1705225919,8/3/2015 18:46:16,false,elite,0.9608,33251186,USA,VA,Manassas,207.244.76.210,5-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 19:33:49,1705248164,8/3/2015 19:33:18,false,instagc,0.9737,22535866,GBR,M2,Solihull,80.195.193.86,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 19:54:47,1705260145,8/3/2015 19:54:25,false,elite,0.9564,29216689,USA,"","",172.162.11.54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 20:14:28,1705275091,8/3/2015 20:05:56,false,elite,0.9117,32641084,USA,DE,"",108.59.8.218,2-6,,,,,,,,,,,6,,,,,,,,,,,20,21-23,,,,,,,Is happening,Will happen,,,,,,,,,,,Is happening,,,,,,,,,,,Is happening,,,,,,,Reporting,Perception,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 20:59:05,1705298726,8/3/2015 20:58:14,false,elite,0.9451,30064988,GBR,H3,Leeds,92.22.225.195,2,,,,,,,,,,,8,,,,,,,,,,,20,22,,,,,,,Is happening,Is happening,,,,,,,,,,,Is happening,,,,,,,,,,,Is happening,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 21:00:54,1705299432,8/3/2015 21:00:25,false,elite,0.9569,31883685,GBR,O9,Chingford,92.9.109.60,2,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,Has happened,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 21:14:18,1705305471,8/3/2015 21:12:59,false,instagc,0.9329,19913374,CAN,ON,Woodbridge,174.112.153.114,22,,,,,,,,,,,23,,,,,,,,,,,24,25,,,,,,,Is happening,Is happening,,,,,,,,,,,Is happening,,,,,,,,,,,Is happening,,,,,,,Perception,Perception,,,,,,,,,,,Perception,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 21:21:16,1705308570,8/3/2015 21:20:56,false,elite,0.9496,29216552,USA,"","",172.164.101.144,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 21:30:41,1705312829,8/3/2015 21:29:33,false,instagc,0.954,26024737,GBR,H2,Preston,78.144.130.115,2-10,,,,,,,,,,,14-20,,,,,,,,,,,22-29,,,,,,,,Has happened,Has happened,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,Perception,Reporting,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 21:51:05,1705322426,8/3/2015 21:50:50,false,elite,0.9595,29216801,USA,"","",172.164.16.175,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 21:59:37,1705325806,8/3/2015 21:59:13,false,instagc,0.9361,30326470,USA,CA,Santee,99.44.37.73,20-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 22:07:49,1705329895,8/3/2015 22:07:17,false,instagc,0.952,27597031,USA,VA,Manassas,108.31.34.199,2,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,Is happening,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774027,8/3/2015 22:31:19,1705339517,8/3/2015 22:30:47,false,zoombucks,0.9431,4688131,CAN,BC,Vancouver,75.157.35.92,21-22,,,,,,,,,,,1-6,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_3,"With the passing of the heady days of swelling industry sales , however , the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry ."
765774028,8/3/2015 12:55:51,1705078279,8/3/2015 12:55:35,false,superrewards,0.9933,31767535,GBR,V2,Glasgow,90.217.200.227,5-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 13:14:42,1705083055,8/3/2015 13:14:21,false,gifthunterclub,0.975,33274628,GBR,I4,Morden,77.96.118.137,4-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 13:21:32,1705084723,8/3/2015 13:21:17,false,superrewards,0.9797,33199643,USA,WI,Marshfield,66.222.96.78,6-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 13:37:31,1705090481,8/3/2015 13:37:04,false,prodege,0.9815,21417560,GBR,H9,London,151.229.175.16,7-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 14:00:08,1705098625,8/3/2015 13:59:07,false,instagc,0.9746,20795315,CAN,ON,Bracebridge,24.146.12.164,9,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,Is happening,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 15:01:42,1705119613,8/3/2015 15:01:06,false,prodege,0.9504,27934334,GBR,C8,Croydon,81.159.60.172,5-6,,,,,,,,,,,13-15,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 15:27:42,1705129365,8/3/2015 15:27:24,false,instagc,0.9728,18960682,GBR,C9,Workington,92.19.41.73,5-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 16:41:22,1705160504,8/3/2015 16:40:54,false,elite,0.9346,32732290,GBR,A7,Birmingham,80.249.56.149,4-10,,,,,,,,,,,12-19,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 16:45:35,1705162656,8/3/2015 16:45:00,false,prodege,0.9649,1924522,USA,NY,New York,96.224.4.169,6-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 17:14:44,1705178106,8/3/2015 17:12:24,false,zoombucks,0.9721,6744840,CAN,BC,Kelowna,174.4.58.160,6-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 17:27:26,1705184480,8/3/2015 17:26:57,false,personaly,0.9721,32506823,GBR,W1,Blairgowrie,5.81.75.122,4-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 17:39:26,1705190538,8/3/2015 17:38:47,false,instagc,0.959,14086483,USA,CT,Groton,67.231.70.236,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 18:05:15,1705204261,8/3/2015 18:04:38,false,prodege,0.9649,25257275,CAN,BC,Port Coquitlam,70.68.58.9,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 18:12:26,1705207795,8/3/2015 18:12:01,false,elite,0.9654,33284168,CAN,QC,Montréal,142.157.69.23,6-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
765774028,8/3/2015 18:15:23,1705209103,8/3/2015 18:15:07,false,prodege,0.966,19907188,USA,MI,Grand Ledge,50.36.237.46,4-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,wsj_1014_4,"Over the summer , Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time ."
