_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev20a,ev21a,ev22a,ev23a,ev24a,ev25a,ev26a,ev27a,ev28a,ev29a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,eventstate0,eventstate1,eventstate10,eventstate11,eventstate12,eventstate13,eventstate14,eventstate15,eventstate16,eventstate17,eventstate18,eventstate19,eventstate2,eventstate20,eventstate21,eventstate22,eventstate23,eventstate24,eventstate25,eventstate26,eventstate27,eventstate28,eventstate29,eventstate3,eventstate4,eventstate5,eventstate6,eventstate7,eventstate8,eventstate9,eventtype0,eventtype1,eventtype10,eventtype11,eventtype12,eventtype13,eventtype14,eventtype15,eventtype16,eventtype17,eventtype18,eventtype19,eventtype2,eventtype20,eventtype21,eventtype22,eventtype23,eventtype24,eventtype25,eventtype26,eventtype27,eventtype28,eventtype29,eventtype3,eventtype4,eventtype5,eventtype6,eventtype7,eventtype8,eventtype9,noevents,othertextfield0,othertextfield1,othertextfield10,othertextfield11,othertextfield12,othertextfield13,othertextfield14,othertextfield15,othertextfield16,othertextfield17,othertextfield18,othertextfield19,othertextfield2,othertextfield20,othertextfield21,othertextfield22,othertextfield23,othertextfield24,othertextfield25,othertextfield26,othertextfield27,othertextfield28,othertextfield29,othertextfield3,othertextfield4,othertextfield5,othertextfield6,othertextfield7,othertextfield8,othertextfield9,step_2_for_each_event_you_have_highlighted_select_the_event_state_and_the_event_type,verification,id,sentence
780022196,8/30/2015 18:01:32,1724336597,8/30/2015 18:01:18,false,elite,0.9592,34078535,USA,IL,Chicago,65.60.7.143,1-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_44,"` ` It 's our only outlet to the sea and the rest of the world , ' ' Hussein said ."
780022196,8/30/2015 20:26:44,1724385146,8/30/2015 20:26:17,false,instagc,0.9633,32352104,USA,ME,Bangor,74.75.63.81,19-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_44,"` ` It 's our only outlet to the sea and the rest of the world , ' ' Hussein said ."
780022196,8/30/2015 21:10:08,1724394311,8/30/2015 21:09:29,false,prodege,0.9633,1852859,CAN,NS,Halifax,24.222.241.33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_44,"` ` It 's our only outlet to the sea and the rest of the world , ' ' Hussein said ."
780022196,8/31/2015 05:08:37,1724523712,8/31/2015 05:07:59,false,prodege,0.9641,11521789,USA,CA,San Diego,76.167.68.73,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_44,"` ` It 's our only outlet to the sea and the rest of the world , ' ' Hussein said ."
780022196,9/1/2015 02:27:14,1724983832,9/1/2015 02:26:44,false,elite,0.9628,33078019,USA,VA,Manassas,192.96.205.135,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_44,"` ` It 's our only outlet to the sea and the rest of the world , ' ' Hussein said ."
780022197,8/28/2015 10:16:58,1723075985,8/28/2015 10:15:53,false,gifthunterclub,0.9743,24043308,GBR,"","",94.102.147.250,10-16,,,,,,,,,,,20-48,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 10:30:16,1723081296,8/28/2015 10:28:34,false,elite,1.0,31883685,GBR,O9,Chingford,92.9.109.60,2,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 11:08:20,1723095546,8/28/2015 11:07:53,false,instagc,0.9892,19913374,CAN,ON,Woodbridge,174.112.153.114,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 11:13:18,1723097421,8/28/2015 11:11:22,false,elite,0.9797,29463692,IRL,"","",109.77.139.92,0-16,,,,,,,,,,,20-49,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 11:28:25,1723103551,8/28/2015 11:27:54,false,gifthunterclub,0.9716,29582088,GBR,I2,Manchester,89.242.246.117,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 11:28:27,1723103552,8/28/2015 11:26:50,false,prodege,0.9403,29849805,GBR,Z1,Swansea,82.1.37.235,,,,,,,,,,,,34-40,,,,,,,,,,,,,4-6,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 11:45:16,1723111089,8/28/2015 11:44:07,false,prodege,0.9632,27934334,GBR,C8,Croydon,81.159.60.206,0-2,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 12:33:24,1723130502,8/28/2015 12:32:51,false,prodege,0.9622,7111544,GBR,H9,London,86.157.66.167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 12:35:39,1723131697,8/28/2015 12:35:17,false,instagc,0.9667,33467170,USA,WV,Martinsburg,76.106.109.7,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 12:54:12,1723140766,8/28/2015 12:53:30,false,elite,0.9667,30782237,GBR,H9,London,164.143.240.34,4-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 13:45:13,1723168820,8/28/2015 13:44:42,false,personaly,0.9556,29618548,IRL,16,Limerick,95.45.138.162,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 13:46:16,1723169328,8/28/2015 13:45:48,false,superrewards,0.958,31767535,GBR,V2,Glasgow,2.218.131.136,2-6,,,,,,,,,,,34-38,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 13:51:50,1723172118,8/28/2015 13:51:10,false,superrewards,0.9694,33199643,USA,WI,Marshfield,66.222.96.78,24-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 17:36:52,1723289173,8/28/2015 17:30:35,false,prodege,0.9557,25257275,CAN,BC,Port Coquitlam,70.68.58.9,13,,,,,,,,,,,34,,,,,,,,,,,2,,,,,,,,Has happened,Is happening,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022197,8/28/2015 17:56:23,1723297732,8/28/2015 17:55:46,false,instagc,0.9659,30326470,USA,CA,Santee,99.44.37.73,34-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_45,"He also said of trade with Iraq : ` ` There are no shipments at the moment . ' ' A day earlier , scores of trucks , many with Iraqi license plates , streamed north out of Aqaba to Amman and onto the desert highway bound for Iraq ."
780022198,8/29/2015 09:06:44,1723752025,8/29/2015 09:06:25,false,elite,0.9909,29216801,USA,"","",172.162.11.98,2,,,,,,,,,,,6-7,,,,,,,,,,,,,,,,,,,Has happened,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/29/2015 10:19:28,1723764810,8/29/2015 10:19:15,false,instagc,0.9768,18960682,GBR,C9,Carlisle,92.18.191.132,0-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/29/2015 13:27:06,1723824558,8/29/2015 13:26:43,false,gifthunterclub,0.9651,30901412,GBR,G5,Margate,85.210.113.40,7-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/29/2015 13:47:53,1723833140,8/29/2015 13:47:26,false,prodege,0.9713,14848125,GBR,V2,Glasgow,86.186.177.134,1-2,,,,,,,,,,,6-7,,,,,,,,,,,,,,,,,,,Has happened,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/29/2015 15:20:18,1723856108,8/29/2015 15:20:02,false,gifthunterclub,0.9704,33274628,GBR,I4,Morden,77.96.118.137,1-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/29/2015 18:12:34,1723907382,8/29/2015 18:12:01,false,elite,0.9598,32798020,USA,FL,Miami,142.0.68.88,2,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/30/2015 08:48:15,1724218897,8/30/2015 08:47:53,false,elite,0.9524,29209955,USA,"","",172.164.18.54,2,,,,,,,,,,,6-7,,,,,,,,,,,,,,,,,,,Has happened,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/30/2015 13:25:01,1724260208,8/30/2015 13:24:30,false,elite,0.9476,32732290,GBR,A7,Birmingham,86.164.236.223,0-2,,,,,,,,,,,3-12,,,,,,,,,,,,,,,,,,,Has happened,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/30/2015 13:26:30,1724260410,8/30/2015 13:26:08,false,elite,0.957,34098234,USA,DE,Wilmington,162.223.90.199,0-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/30/2015 15:40:33,1724291683,8/30/2015 15:40:03,false,instagc,0.9584,20312760,GBR,O1,Ashton-under-lyne,92.29.176.130,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/30/2015 18:02:08,1724336722,8/30/2015 18:01:50,false,elite,0.9592,34078535,USA,IL,Chicago,65.60.7.143,0-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/30/2015 20:27:42,1724385296,8/30/2015 20:27:17,false,instagc,0.9633,32352104,USA,ME,Bangor,74.75.63.81,0-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/30/2015 21:11:30,1724394711,8/30/2015 21:10:47,false,prodege,0.9633,1852859,CAN,NS,Halifax,24.222.241.33,2,,,,,,,,,,,7-9,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,8/31/2015 05:10:14,1724523956,8/31/2015 05:09:47,false,prodege,0.9641,11521789,USA,CA,San Diego,76.167.68.73,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
780022198,9/1/2015 02:29:37,1724984985,9/1/2015 02:28:12,false,elite,0.9628,33078019,USA,VA,Manassas,192.96.205.135,1-2,,,,,,,,,,,6-9,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,AP900816-0139_42,Bush has indicated the U.S. Navy will barricade the port from Iraqi ships .
